Date,SonomaIntakes,SonomaOutcomes,AustinIntakes,AustinOutcomes,Inflation Rate,Unemployment Rate
3/18/17,3,2,22,27,2.4,4.4
3/19/17,0,0,9,32,2.4,4.4
3/20/17,1,0,21,25,2.4,4.4
3/21/17,4,5,27,25,2.4,4.4
3/22/17,13,5,23,14,2.4,4.4
3/23/17,3,4,22,23,2.4,4.4
3/24/17,1,10,27,26,2.4,4.4
3/25/17,7,4,35,21,2.4,4.4
3/26/17,4,0,23,27,2.4,4.4
3/27/17,4,1,34,28,2.4,4.4
3/28/17,7,11,29,42,2.4,4.4
3/29/17,1,6,36,23,2.4,4.4
3/30/17,4,6,19,25,2.4,4.4
3/31/17,8,9,27,20,2.4,4.4
4/1/17,10,5,23,23,2.2,4.4
4/2/17,1,1,14,20,2.2,4.4
4/3/17,1,2,35,31,2.2,4.4
4/4/17,7,5,30,36,2.2,4.4
4/5/17,9,3,41,24,2.2,4.4
4/6/17,0,4,18,5,2.2,4.4
4/7/17,8,4,19,21,2.2,4.4
4/8/17,3,4,34,29,2.2,4.4
4/9/17,2,2,20,28,2.2,4.4
4/10/17,5,0,27,31,2.2,4.4
4/11/17,3,1,36,38,2.2,4.4
4/12/17,9,7,40,34,2.2,4.4
4/13/17,8,8,22,32,2.2,4.4
4/14/17,11,7,20,36,2.2,4.4
4/15/17,5,3,22,42,2.2,4.4
4/16/17,0,0,15,28,2.2,4.4
4/17/17,6,8,28,28,2.2,4.4
4/18/17,4,3,34,24,2.2,4.4
4/19/17,5,5,21,26,2.2,4.4
4/20/17,1,6,25,13,2.2,4.4
4/21/17,5,4,26,15,2.2,4.4
4/22/17,4,9,29,28,2.2,4.4
4/23/17,5,0,18,24,2.2,4.4
4/24/17,0,8,23,21,2.2,4.4
4/25/17,1,2,34,20,2.2,4.4
4/26/17,2,5,20,33,2.2,4.4
4/27/17,6,6,34,23,2.2,4.4
4/28/17,3,4,26,42,2.2,4.4
4/29/17,9,4,32,7,2.2,4.4
4/30/17,4,0,24,24,2.2,4.4
5/1/17,6,5,40,21,1.9,4.4
5/2/17,2,4,25,25,1.9,4.4
5/3/17,9,4,42,45,1.9,4.4
5/4/17,3,10,26,21,1.9,4.4
5/5/17,6,4,28,25,1.9,4.4
5/6/17,2,3,17,32,1.9,4.4
5/7/17,8,0,23,22,1.9,4.4
5/8/17,1,0,20,30,1.9,4.4
5/9/17,7,6,25,45,1.9,4.4
5/10/17,8,2,24,23,1.9,4.4
5/11/17,6,6,40,27,1.9,4.4
5/12/17,4,8,29,19,1.9,4.4
5/13/17,5,9,23,20,1.9,4.4
5/14/17,1,0,31,30,1.9,4.4
5/15/17,4,0,29,23,1.9,4.4
5/16/17,8,1,23,21,1.9,4.4
5/17/17,4,7,39,27,1.9,4.4
5/18/17,3,6,37,16,1.9,4.4
5/19/17,9,1,38,44,1.9,4.4
5/20/17,7,14,23,23,1.9,4.4
5/21/17,1,0,36,20,1.9,4.4
5/22/17,4,3,15,26,1.9,4.4
5/23/17,6,5,25,21,1.9,4.4
5/24/17,10,2,30,33,1.9,4.4
5/25/17,6,4,20,29,1.9,4.4
5/26/17,5,1,27,44,1.9,4.4
5/27/17,4,5,28,42,1.9,4.4
5/28/17,3,14,25,49,1.9,4.4
5/29/17,0,0,34,48,1.9,4.4
5/30/17,10,9,34,35,1.9,4.4
5/31/17,6,2,43,32,1.9,4.4
6/1/17,4,2,36,18,1.6,4.3
6/2/17,10,5,28,22,1.6,4.3
6/3/17,7,9,27,22,1.6,4.3
6/4/17,1,0,35,28,1.6,4.3
6/5/17,5,0,36,21,1.6,4.3
6/6/17,7,14,29,36,1.6,4.3
6/7/17,5,2,30,19,1.6,4.3
6/8/17,1,1,29,21,1.6,4.3
6/9/17,5,7,29,32,1.6,4.3
6/10/17,5,1,29,26,1.6,4.3
6/11/17,0,0,23,22,1.6,4.3
6/12/17,9,0,18,31,1.6,4.3
6/13/17,2,1,17,27,1.6,4.3
6/14/17,1,4,20,13,1.6,4.3
6/15/17,7,7,28,14,1.6,4.3
6/16/17,9,5,21,23,1.6,4.3
6/17/17,8,5,23,28,1.6,4.3
6/18/17,2,0,16,22,1.6,4.3
6/19/17,5,0,39,34,1.6,4.3
6/20/17,9,6,26,34,1.6,4.3
6/21/17,8,1,50,23,1.6,4.3
6/22/17,12,4,36,23,1.6,4.3
6/23/17,10,11,15,35,1.6,4.3
6/24/17,9,5,15,31,1.6,4.3
6/25/17,0,0,25,25,1.6,4.3
6/26/17,1,0,17,28,1.6,4.3
6/27/17,6,5,43,43,1.6,4.3
6/28/17,6,4,32,19,1.6,4.3
6/29/17,8,6,30,21,1.6,4.3
6/30/17,11,2,19,20,1.6,4.3
7/1/17,2,6,15,19,1.7,4.3
7/2/17,0,0,21,37,1.7,4.3
7/3/17,3,0,38,43,1.7,4.3
7/4/17,1,0,23,32,1.7,4.3
7/5/17,18,8,34,24,1.7,4.3
7/6/17,11,6,35,37,1.7,4.3
7/7/17,4,1,25,29,1.7,4.3
7/8/17,2,8,26,24,1.7,4.3
7/9/17,3,10,45,8,1.7,4.3
7/10/17,2,0,32,33,1.7,4.3
7/11/17,4,1,25,36,1.7,4.3
7/12/17,3,6,23,32,1.7,4.3
7/13/17,1,10,31,34,1.7,4.3
7/14/17,8,9,39,29,1.7,4.3
7/15/17,1,6,27,23,1.7,4.3
7/16/17,7,0,27,16,1.7,4.3
7/17/17,4,0,29,33,1.7,4.3
7/18/17,6,4,26,36,1.7,4.3
7/19/17,5,2,30,14,1.7,4.3
7/20/17,4,1,23,17,1.7,4.3
7/21/17,5,6,31,30,1.7,4.3
7/22/17,7,4,29,23,1.7,4.3
7/23/17,0,0,15,22,1.7,4.3
7/24/17,4,4,20,30,1.7,4.3
7/25/17,6,3,27,36,1.7,4.3
7/26/17,9,2,34,19,1.7,4.3
7/27/17,2,1,17,13,1.7,4.3
7/28/17,5,17,17,26,1.7,4.3
7/29/17,5,4,32,42,1.7,4.3
7/30/17,2,0,20,27,1.7,4.3
7/31/17,3,7,24,23,1.7,4.3
8/1/17,10,7,30,35,1.9,4.4
8/2/17,7,3,31,27,1.9,4.4
8/3/17,4,1,42,23,1.9,4.4
8/4/17,6,8,25,31,1.9,4.4
8/5/17,11,6,18,23,1.9,4.4
8/6/17,3,14,25,21,1.9,4.4
8/7/17,1,0,21,29,1.9,4.4
8/8/17,8,2,24,31,1.9,4.4
8/9/17,6,6,19,10,1.9,4.4
8/10/17,5,13,29,24,1.9,4.4
8/11/17,10,3,36,19,1.9,4.4
8/12/17,2,6,21,26,1.9,4.4
8/13/17,0,0,15,21,1.9,4.4
8/14/17,5,3,34,26,1.9,4.4
8/15/17,12,2,29,29,1.9,4.4
8/16/17,6,8,20,21,1.9,4.4
8/17/17,6,5,26,47,1.9,4.4
8/18/17,5,1,25,22,1.9,4.4
8/19/17,3,6,31,81,1.9,4.4
8/20/17,3,6,23,15,1.9,4.4
8/21/17,4,0,24,19,1.9,4.4
8/22/17,10,5,24,27,1.9,4.4
8/23/17,4,5,22,29,1.9,4.4
8/24/17,13,9,29,27,1.9,4.4
8/25/17,6,5,20,19,1.9,4.4
8/26/17,8,2,24,24,1.9,4.4
8/27/17,3,0,22,19,1.9,4.4
8/28/17,4,10,40,28,1.9,4.4
8/29/17,6,2,38,22,1.9,4.4
8/30/17,7,4,27,24,1.9,4.4
8/31/17,3,6,30,27,1.9,4.4
9/1/17,1,0,83,20,2.2,4.3
9/2/17,8,6,40,31,2.2,4.3
9/3/17,1,0,66,31,2.2,4.3
9/4/17,1,0,60,49,2.2,4.3
9/5/17,9,3,32,35,2.2,4.3
9/6/17,4,3,33,28,2.2,4.3
9/7/17,1,13,30,21,2.2,4.3
9/8/17,8,2,25,19,2.2,4.3
9/9/17,6,2,19,28,2.2,4.3
9/10/17,0,0,24,24,2.2,4.3
9/11/17,8,5,41,18,2.2,4.3
9/12/17,3,6,24,29,2.2,4.3
9/13/17,7,2,42,24,2.2,4.3
9/14/17,4,1,17,19,2.2,4.3
9/15/17,3,6,21,43,2.2,4.3
9/16/17,5,4,19,41,2.2,4.3
9/17/17,0,0,22,31,2.2,4.3
9/18/17,5,0,24,18,2.2,4.3
9/19/17,8,5,31,32,2.2,4.3
9/20/17,1,7,28,22,2.2,4.3
9/21/17,1,5,25,29,2.2,4.3
9/22/17,7,6,17,23,2.2,4.3
9/23/17,4,4,35,17,2.2,4.3
9/24/17,1,0,17,33,2.2,4.3
9/25/17,1,0,33,19,2.2,4.3
9/26/17,9,4,26,27,2.2,4.3
9/27/17,7,3,30,28,2.2,4.3
9/28/17,4,2,25,25,2.2,4.3
9/29/17,8,4,26,47,2.2,4.3
9/30/17,3,2,28,22,2.2,4.3
10/1/17,1,0,33,22,2,4.2
10/2/17,1,0,50,41,2,4.2
10/3/17,11,6,30,88,2,4.2
10/4/17,2,4,26,57,2,4.2
10/5/17,3,2,21,28,2,4.2
10/6/17,4,5,22,34,2,4.2
10/7/17,2,8,31,26,2,4.2
10/8/17,1,1,23,36,2,4.2
10/9/17,3,0,29,35,2,4.2
10/10/17,10,3,27,26,2,4.2
10/11/17,4,7,41,24,2,4.2
10/12/17,6,3,21,24,2,4.2
10/13/17,6,4,34,25,2,4.2
10/14/17,11,7,20,25,2,4.2
10/15/17,3,1,30,34,2,4.2
10/16/17,12,1,28,31,2,4.2
10/17/17,6,3,19,46,2,4.2
10/18/17,5,12,27,19,2,4.2
10/19/17,5,5,18,21,2,4.2
10/20/17,7,6,23,23,2,4.2
10/21/17,2,4,16,18,2,4.2
10/22/17,1,3,31,23,2,4.2
10/23/17,3,1,26,32,2,4.2
10/24/17,11,4,27,24,2,4.2
10/25/17,7,13,26,20,2,4.2
10/26/17,3,3,21,24,2,4.2
10/27/17,10,1,21,21,2,4.2
10/28/17,3,7,29,42,2,4.2
10/29/17,1,4,33,27,2,4.2
10/30/17,3,0,22,37,2,4.2
10/31/17,2,4,16,21,2,4.2
11/1/17,8,7,27,32,2.2,4.2
11/2/17,3,1,26,23,2.2,4.2
11/3/17,3,4,18,23,2.2,4.2
11/4/17,2,8,29,17,2.2,4.2
11/5/17,0,0,31,17,2.2,4.2
11/6/17,6,0,31,27,2.2,4.2
11/7/17,2,0,26,22,2.2,4.2
11/8/17,0,0,25,29,2.2,4.2
11/9/17,2,10,25,25,2.2,4.2
11/10/17,4,0,13,17,2.2,4.2
11/11/17,17,1,23,16,2.2,4.2
11/12/17,1,1,25,22,2.2,4.2
11/13/17,1,0,29,29,2.2,4.2
11/14/17,2,7,23,25,2.2,4.2
11/15/17,3,0,18,21,2.2,4.2
11/16/17,6,9,34,29,2.2,4.2
11/17/17,3,8,19,33,2.2,4.2
11/18/17,6,3,21,28,2.2,4.2
11/19/17,0,0,24,21,2.2,4.2
11/20/17,3,2,40,21,2.2,4.2
11/21/17,10,5,26,27,2.2,4.2
11/22/17,3,3,25,16,2.2,4.2
11/23/17,0,0,3,7,2.2,4.2
11/24/17,7,0,23,22,2.2,4.2
11/25/17,6,9,17,21,2.2,4.2
11/26/17,2,8,13,45,2.2,4.2
11/27/17,1,11,20,22,2.2,4.2
11/28/17,11,5,29,26,2.2,4.2
11/29/17,3,6,21,18,2.2,4.2
11/30/17,5,4,33,20,2.2,4.2
12/1/17,9,5,20,33,2.1,4.1
12/2/17,7,1,23,22,2.1,4.1
12/3/17,2,0,26,18,2.1,4.1
12/4/17,9,5,26,12,2.1,4.1
12/5/17,4,4,41,16,2.1,4.1
12/6/17,3,5,27,16,2.1,4.1
12/7/17,2,1,28,17,2.1,4.1
12/8/17,6,2,23,23,2.1,4.1
12/9/17,2,6,31,47,2.1,4.1
12/10/17,0,0,16,25,2.1,4.1
12/11/17,4,3,26,29,2.1,4.1
12/12/17,8,9,29,29,2.1,4.1
12/13/17,5,4,17,27,2.1,4.1
12/14/17,5,6,17,19,2.1,4.1
12/15/17,4,2,24,29,2.1,4.1
12/16/17,4,9,30,13,2.1,4.1
12/17/17,2,0,22,23,2.1,4.1
12/18/17,1,3,33,30,2.1,4.1
12/19/17,5,6,34,15,2.1,4.1
12/20/17,3,2,24,26,2.1,4.1
12/21/17,3,8,27,38,2.1,4.1
12/22/17,5,1,20,27,2.1,4.1
12/23/17,7,7,26,36,2.1,4.1
12/24/17,2,0,13,18,2.1,4.1
12/25/17,0,0,2,2,2.1,4.1
12/26/17,6,8,33,41,2.1,4.1
12/27/17,4,6,28,28,2.1,4.1
12/28/17,1,4,21,23,2.1,4.1
12/29/17,5,5,25,27,2.1,4.1
12/30/17,4,1,34,20,2.1,4.1
12/31/17,4,0,31,32,2.1,4.1
1/1/18,2,0,13,2,2.1,4
1/2/18,12,4,38,19,2.1,4
1/3/18,9,8,26,22,2.1,4
1/4/18,5,4,17,39,2.1,4
1/5/18,1,3,26,22,2.1,4
1/6/18,8,0,30,19,2.1,4
1/7/18,2,9,22,24,2.1,4
1/8/18,2,0,35,29,2.1,4
1/9/18,9,7,21,13,2.1,4
1/10/18,7,1,24,27,2.1,4
1/11/18,8,4,17,19,2.1,4
1/12/18,8,6,30,27,2.1,4
1/13/18,4,10,25,26,2.1,4
1/14/18,5,6,20,50,2.1,4
1/15/18,0,0,32,24,2.1,4
1/16/18,2,5,10,5,2.1,4
1/17/18,12,4,43,27,2.1,4
1/18/18,6,3,26,30,2.1,4
1/19/18,1,10,13,22,2.1,4
1/20/18,3,6,30,29,2.1,4
1/21/18,5,4,30,25,2.1,4
1/22/18,2,0,36,32,2.1,4
1/23/18,1,10,28,18,2.1,4
1/24/18,7,7,27,36,2.1,4
1/25/18,8,1,22,33,2.1,4
1/26/18,3,5,29,19,2.1,4
1/27/18,1,7,23,23,2.1,4
1/28/18,4,0,28,26,2.1,4
1/29/18,4,5,24,32,2.1,4
1/30/18,5,1,26,23,2.1,4
1/31/18,10,5,26,27,2.1,4
2/1/18,6,5,31,28,2.2,4.1
2/2/18,4,9,17,27,2.2,4.1
2/3/18,5,2,20,35,2.2,4.1
2/4/18,1,0,29,24,2.2,4.1
2/5/18,3,0,20,20,2.2,4.1
2/6/18,6,1,23,25,2.2,4.1
2/7/18,10,7,37,22,2.2,4.1
2/8/18,7,9,34,29,2.2,4.1
2/9/18,0,8,25,29,2.2,4.1
2/10/18,21,2,23,24,2.2,4.1
2/11/18,2,5,33,29,2.2,4.1
2/12/18,0,0,20,32,2.2,4.1
2/13/18,8,9,23,32,2.2,4.1
2/14/18,7,8,22,19,2.2,4.1
2/15/18,3,12,37,24,2.2,4.1
2/16/18,1,10,27,28,2.2,4.1
2/17/18,1,9,29,20,2.2,4.1
2/18/18,1,0,26,22,2.2,4.1
2/19/18,0,0,22,30,2.2,4.1
2/20/18,6,1,25,33,2.2,4.1
2/21/18,5,6,19,20,2.2,4.1
2/22/18,3,6,16,15,2.2,4.1
2/23/18,4,8,29,22,2.2,4.1
2/24/18,0,11,33,23,2.2,4.1
2/25/18,3,0,29,25,2.2,4.1
2/26/18,2,0,33,14,2.2,4.1
2/27/18,6,2,26,24,2.2,4.1
2/28/18,6,3,29,40,2.2,4.1
3/1/18,6,1,29,28,2.4,4
3/2/18,5,18,30,24,2.4,4
3/3/18,1,11,36,35,2.4,4
3/4/18,0,0,19,34,2.4,4
3/5/18,3,0,35,25,2.4,4
3/6/18,8,4,48,30,2.4,4
3/7/18,1,2,13,7,2.4,4
3/8/18,9,3,33,24,2.4,4
3/9/18,2,2,25,23,2.4,4
3/10/18,6,4,26,56,2.4,4
3/11/18,3,0,26,39,2.4,4
3/12/18,2,0,21,28,2.4,4
3/13/18,2,3,35,20,2.4,4
3/14/18,4,1,22,19,2.4,4
3/15/18,4,8,21,24,2.4,4
3/16/18,7,1,13,25,2.4,4
3/17/18,4,7,26,50,2.4,4
3/18/18,4,4,24,25,2.4,4
3/19/18,12,6,21,19,2.4,4
3/20/18,6,5,33,20,2.4,4
3/21/18,5,4,32,31,2.4,4
3/22/18,9,5,25,23,2.4,4
3/23/18,4,7,45,19,2.4,4
3/24/18,3,4,30,23,2.4,4
3/25/18,3,6,29,26,2.4,4
3/26/18,0,0,27,19,2.4,4
3/27/18,3,9,25,25,2.4,4
3/28/18,3,2,37,25,2.4,4
3/29/18,4,5,26,33,2.4,4
3/30/18,6,5,36,45,2.4,4
3/31/18,2,2,20,26,2.4,4
4/1/18,2,3,30,30,2.5,4
4/2/18,5,0,29,22,2.5,4
4/3/18,12,10,21,33,2.5,4
4/4/18,4,7,42,33,2.5,4
4/5/18,3,4,32,38,2.5,4
4/6/18,0,6,29,38,2.5,4
4/7/18,4,11,31,20,2.5,4
4/8/18,3,0,13,28,2.5,4
4/9/18,2,0,21,10,2.5,4
4/10/18,5,3,34,33,2.5,4
4/11/18,3,1,23,24,2.5,4
4/12/18,10,8,34,20,2.5,4
4/13/18,3,6,22,26,2.5,4
4/14/18,3,5,29,32,2.5,4
4/15/18,0,0,24,26,2.5,4
4/16/18,1,0,36,35,2.5,4
4/17/18,10,10,35,30,2.5,4
4/18/18,6,2,23,20,2.5,4
4/19/18,8,5,14,16,2.5,4
4/20/18,5,12,23,27,2.5,4
4/21/18,3,6,19,29,2.5,4
4/22/18,2,0,19,19,2.5,4
4/23/18,2,6,24,16,2.5,4
4/24/18,6,5,24,22,2.5,4
4/25/18,4,3,35,36,2.5,4
4/26/18,5,3,34,28,2.5,4
4/27/18,11,4,31,32,2.5,4
4/28/18,11,10,26,17,2.5,4
4/29/18,1,0,19,29,2.5,4
4/30/18,2,0,37,36,2.5,4
5/1/18,9,4,26,19,2.8,3.8
5/2/18,12,13,21,28,2.8,3.8
5/3/18,6,6,28,29,2.8,3.8
5/4/18,2,8,21,27,2.8,3.8
5/5/18,4,3,30,20,2.8,3.8
5/6/18,0,0,23,42,2.8,3.8
5/7/18,2,0,30,28,2.8,3.8
5/8/18,4,4,19,28,2.8,3.8
5/9/18,3,6,26,22,2.8,3.8
5/10/18,5,7,21,32,2.8,3.8
5/11/18,5,3,25,25,2.8,3.8
5/12/18,5,1,27,35,2.8,3.8
5/13/18,1,0,22,25,2.8,3.8
5/14/18,3,0,22,21,2.8,3.8
5/15/18,10,8,27,15,2.8,3.8
5/16/18,3,1,23,36,2.8,3.8
5/17/18,13,1,15,14,2.8,3.8
5/18/18,4,9,22,15,2.8,3.8
5/19/18,2,4,30,24,2.8,3.8
5/20/18,6,1,43,19,2.8,3.8
5/21/18,2,0,28,33,2.8,3.8
5/22/18,9,8,41,38,2.8,3.8
5/23/18,8,6,25,15,2.8,3.8
5/24/18,6,8,30,23,2.8,3.8
5/25/18,5,3,18,27,2.8,3.8
5/26/18,3,7,17,29,2.8,3.8
5/27/18,1,0,30,40,2.8,3.8
5/28/18,2,0,16,48,2.8,3.8
5/29/18,8,4,39,46,2.8,3.8
5/30/18,6,3,41,25,2.8,3.8
5/31/18,3,5,19,25,2.8,3.8
6/1/18,3,5,26,21,2.9,4
6/2/18,1,8,36,29,2.9,4
6/3/18,0,0,37,30,2.9,4
6/4/18,4,1,32,20,2.9,4
6/5/18,7,1,32,27,2.9,4
6/6/18,1,7,31,27,2.9,4
6/7/18,5,4,27,28,2.9,4
6/8/18,1,1,31,18,2.9,4
6/9/18,2,1,25,23,2.9,4
6/10/18,0,0,21,27,2.9,4
6/11/18,1,0,27,34,2.9,4
6/12/18,7,9,21,31,2.9,4
6/13/18,10,7,21,20,2.9,4
6/14/18,2,0,31,20,2.9,4
6/15/18,8,4,19,29,2.9,4
6/16/18,6,8,26,17,2.9,4
6/17/18,0,0,16,17,2.9,4
6/18/18,2,0,31,27,2.9,4
6/19/18,4,3,20,26,2.9,4
6/20/18,1,1,36,15,2.9,4
6/21/18,1,0,40,15,2.9,4
6/22/18,7,1,21,35,2.9,4
6/23/18,4,11,29,34,2.9,4
6/24/18,2,2,14,18,2.9,4
6/25/18,1,3,20,29,2.9,4
6/26/18,8,4,18,44,2.9,4
6/27/18,1,2,49,36,2.9,4
6/28/18,4,1,27,24,2.9,4
6/29/18,5,3,24,27,2.9,4
6/30/18,3,10,17,21,2.9,4
7/1/18,0,4,24,28,2.9,3.8
7/2/18,5,0,41,35,2.9,3.8
7/3/18,8,6,36,21,2.9,3.8
7/4/18,1,0,20,14,2.9,3.8
7/5/18,10,6,42,37,2.9,3.8
7/6/18,9,11,42,37,2.9,3.8
7/7/18,13,3,26,29,2.9,3.8
7/8/18,4,0,26,32,2.9,3.8
7/9/18,7,0,42,32,2.9,3.8
7/10/18,5,12,35,47,2.9,3.8
7/11/18,2,6,37,26,2.9,3.8
7/12/18,4,5,22,24,2.9,3.8
7/13/18,2,5,21,30,2.9,3.8
7/14/18,4,7,33,31,2.9,3.8
7/15/18,2,2,29,28,2.9,3.8
7/16/18,3,0,24,27,2.9,3.8
7/17/18,4,1,25,25,2.9,3.8
7/18/18,2,3,25,28,2.9,3.8
7/19/18,3,11,25,24,2.9,3.8
7/20/18,4,7,25,9,2.9,3.8
7/21/18,4,3,29,26,2.9,3.8
7/22/18,1,0,15,24,2.9,3.8
7/23/18,6,10,37,26,2.9,3.8
7/24/18,2,3,28,29,2.9,3.8
7/25/18,3,1,26,19,2.9,3.8
7/26/18,1,0,15,29,2.9,3.8
7/27/18,2,3,26,24,2.9,3.8
7/28/18,4,2,23,35,2.9,3.8
7/29/18,3,0,15,31,2.9,3.8
7/30/18,5,8,15,32,2.9,3.8
7/31/18,12,3,33,18,2.9,3.8
8/1/18,4,3,23,15,2.7,3.8
8/2/18,8,2,20,27,2.7,3.8
8/3/18,9,6,27,22,2.7,3.8
8/4/18,2,2,32,20,2.7,3.8
8/5/18,1,0,28,21,2.7,3.8
8/6/18,1,0,41,36,2.7,3.8
8/7/18,6,2,44,23,2.7,3.8
8/8/18,5,4,24,27,2.7,3.8
8/9/18,4,17,28,24,2.7,3.8
